,sigmaritan,artistName,trackName,msPlayed,duration,minutes
1590,marius_sclearuc,Labirinto,Divino Afflante Spiritu,459546,459547.0,7.659116666666667
1591,marius_sclearuc,Slint,"Good Morning, Captain",437038,459333.0,7.65555
1604,andreea_covalevschi,Led Zeppelin,The Rain Song - Remaster,459093,459094.0,7.651566666666667
1611,nicolae_gherman,The Rhythm Divine,Moments in Love - Matthew Kramer Mix,458412,458412.0,7.6402
1612,marius_sclearuc,Steven Wilson,Drive Home,439636,457250.0,7.620833333333334
1613,marius_sclearuc,Caspian,Hymn for the Greatest Generation,457226,457227.0,7.62045
1623,marius_sclearuc,MONO,Scarlet Holliday,456880,456880.0,7.6146666666666665
1624,nicolae_gherman,HOSH,Woohoo,456105,456106.0,7.601766666666666
1636,andreea_covalevschi,Mad Season,Wake Up,456026,456027.0,7.60045
1638,andreea_covalevschi,Anthrax,Who Cares Wins,456000,456000.0,7.6
1640,nicolae_gherman,nørus,make a move,456000,456000.0,7.6
1652,andreea_covalevschi,Voivod,Killing Technology,455890,455891.0,7.598183333333333
1654,andreea_covalevschi,Sonic Youth,Mote,455693,455693.0,7.594883333333334
1656,arina_coroliuc,Gabriel Fauré,"Elégie in C Minor, Op. 24 (Arr. Parkin)",455466,455467.0,7.591116666666666
1657,marius_sclearuc,L'Effondras,X. Les rayons de cendre,455306,455307.0,7.58845
1658,andreea_covalevschi,Aphex Twin,Actium,455000,455000.0,7.583333333333333
1659,andreea_covalevschi,Implant Pentru Refuz,Apus (Acustic) - Live,434430,454228.0,7.5704666666666665
1672,marius_sclearuc,We Lost The Sea,A Beautiful Collapse,446648,454160.0,7.569333333333334
1680,elena_timbur,Johann Sebastian Bach,"Concerto for 2 Harpsichords, Strings & Continuo in C Major, BWV 1061: 1. [No Tempo Indication] (performed on two pianos)",453880,453880.0,7.564666666666667
1681,nicolae_gherman,Robert Miles,Children - Full Length,453400,453400.0,7.556666666666667
1690,marius_sclearuc,Pink Floyd,Welcome To The Machine - 2011 Remaster,451680,453253.0,7.554216666666667
1692,andreea_covalevschi,Deftones,Pink Maggit,453226,453227.0,7.5537833333333335
1715,vasile_papaluta,Fearless Motivation,Freedom (Motivational Speech),451903,451904.0,7.531733333333333
1727,nicolae_gherman,Crystal Waters,Gypsy Woman (She's Homeless) - Basement Boy Strip To The Bone Mix,451826,451827.0,7.53045
1741,andreea_covalevschi,Exodus,Count Your Blessings,451666,451667.0,7.527783333333334
1744,marius_sclearuc,The Best Pessimist,Closeness,451245,451245.0,7.52075
1751,vasile_papaluta,Fearless Motivation,Persistence (Motivational Speech),451200,451200.0,7.52
1761,marius_sclearuc,Transmission Zero,Still No Sign,451200,451200.0,7.52
1766,nicolae_gherman,Klangkarussell,Sternenkinder,450920,450920.0,7.515333333333333
1777,marius_sclearuc,MONO,The Auguries,450280,450280.0,7.504666666666667
1782,andreea_covalevschi,Lynyrd Skynyrd,Tuesday's Gone,452333,450227.0,7.503783333333334
1784,irina_tiora,Ben Hopkins,Laugh Track,450159,450160.0,7.502666666666666
1788,andreea_covalevschi,ISIS,So Did We - Remastered,450083,450084.0,7.5014
1789,andreea_covalevschi,Truckfighters,Desert Cruiser,449946,449947.0,7.499116666666667
1790,nicolae_gherman,RY X,Lean,432393,449798.0,7.4966333333333335
1791,andreea_covalevschi,Testament,The Ritual,449466,449467.0,7.491116666666667
1794,andreea_covalevschi,New Order,Blue Monday,449160,449160.0,7.486
1802,andreea_covalevschi,Kreator,Awakening of the Gods,449045,449046.0,7.4841
1803,vasile_papaluta,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),448573,448573.0,7.476216666666667
1805,andreea_covalevschi,Against All Logic,Flash in the Pan,447950,447950.0,7.465833333333333
1806,marius_sclearuc,Metallica,One,440226,447440.0,7.457333333333334
1811,andreea_covalevschi,Metallica,One,446145,447440.0,7.457333333333334
1813,andreea_covalevschi,Machine Head,Hallowed Be Thy Name,447373,447373.0,7.456216666666666
1815,vasile_papaluta,Fearless Motivation,The 7 Biggest Dream Killers,447234,447235.0,7.453916666666666
1819,andreea_covalevschi,Death,A Moment of Clarity,445866,445867.0,7.431116666666667
1821,andreea_covalevschi,Betoven Collection,Appassionata (3rd Movement),445823,445823.0,7.430383333333333
1822,arina_coroliuc,Johann Sebastian Bach,"Violin Concerto No. 2 in E, BWV 1042: 1. Allegro",445623,445624.0,7.427066666666667
1823,marius_sclearuc,The Pirate Ship Quintet,Horse Manifesto,445560,445560.0,7.426
1824,marius_sclearuc,Transmission Zero,Those Brief Moments,443476,444267.0,7.40445
1826,andreea_covalevschi,Led Zeppelin,Since I've Been Loving You - Remaster,444800,444148.0,7.402466666666666
1832,marius_sclearuc,Lost in Kiev,Insomnia,443226,443227.0,7.3871166666666666
1833,andreea_covalevschi,Deep Purple,Lazy - Remastered 2012,442840,442841.0,7.380683333333334
1835,andreea_covalevschi,Meshuggah,Bleed,442733,442733.0,7.3788833333333335
1842,arina_coroliuc,Camille Saint-Saëns,"Danse Macabre, Op. 40, R.171",442693,442693.0,7.378216666666667
1843,nicolae_gherman,Camille Saint-Saëns,"Danse Macabre, Op. 40, R.171",442693,442693.0,7.378216666666667
1844,andreea_covalevschi,King Crimson,"21st Century Schizoid Man - Including ""Mirrors""",442580,442581.0,7.37635
1857,marius_sclearuc,Transmission Zero,Vostok 0,442456,442456.0,7.374266666666666
1860,arina_coroliuc,Ludovico Einaudi,Primavera,442400,442400.0,7.373333333333333
1861,nicolae_gherman,Franz Schubert,"Ständchen, S. 560 (Trans. from Schwanengesang No. 4, D. 957)",442172,442172.0,7.369533333333333
1862,elena_timbur,Franz Schubert,"Ständchen, S. 560 (Trans. from Schwanengesang No. 4, D. 957)",442185,442172.0,7.369533333333333
1871,nicolae_gherman,Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",442000,442000.0,7.366666666666666
1872,arina_coroliuc,Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",442000,442000.0,7.366666666666666
1873,marius_sclearuc,All Shall Be Well (and All Shall Be Well and All Manner of Things Shall Be Well),"Beyond Us, Only Darkness",439229,441449.0,7.357483333333334
1874,marius_sclearuc,If These Trees Could Talk,Below the Sky,440853,440853.0,7.34755
1879,marius_sclearuc,The Best Pessimist,Above the Fog (Pt.1),440649,440649.0,7.34415
1883,andreea_covalevschi,Boy Harsher,Pain,439490,439490.0,7.324833333333333
1885,irina_tiora,Voka Gentle,Branscombe,396529,439478.0,7.324633333333334
1886,arina_coroliuc,Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67 ""Fate"": Allegro con brio",448186,439307.0,7.321783333333333
1887,andreea_covalevschi,Subcarpaţi,Balada Lui Gruia,439200,439200.0,7.32
1888,vasile_papaluta,DragonForce,Through The Fire And Flames,439120,439120.0,7.318666666666667
1890,marius_sclearuc,Indignu,Onde As Nuvens Se Cruzam,438986,438987.0,7.31645
1891,nicolae_gherman,The White Stripes,Ball and Biscuit,439066,438551.0,7.309183333333333
1895,nicolae_gherman,"Grover Washington, Jr.",Just the Two of Us,443773,438493.0,7.308216666666667
1897,nicolae_gherman,"Tyler, The Creator","PartyIsntOver/Campfire/Bimmer (feat. Frank Ocean, feat. Laetitia Sadier, feat. Laetitia Sadier & Frank Ocean)",436956,438493.0,7.308216666666667
1899,nicolae_gherman,Ludovico Einaudi,Divenire,402466,438286.0,7.304766666666667
1900,marius_sclearuc,L'Effondras,The Grinding Wheel,418069,438141.0,7.30235
1904,vasile_papaluta,Iron Maiden,Fear of the Dark - 2015 Remaster,438120,438120.0,7.302
1908,nicolae_gherman,Oliver Schories,Goliath,438108,438109.0,7.301816666666666
1918,marius_sclearuc,The Tramlines Project,Deep Trip,437500,437500.0,7.291666666666667
1919,irina_tiora,Diskret,Odes,404440,436936.0,7.282266666666667
1923,nicolae_gherman,Morbid Angel,Summoning Redemption,436693,436693.0,7.278216666666666
1924,andreea_covalevschi,Sepultura,Inquisition Symphony,435893,435893.0,7.264883333333334
1943,andreea_covalevschi,Korn,My Gift to You,435453,435453.0,7.25755
1944,irina_tiora,Dim Chris,Sometimes I Feel - Avicii's Out of Miami Mix,435004,435005.0,7.250083333333333
1945,nicolae_gherman,The Doors,Riders on the Storm,434720,434720.0,7.245333333333333
1946,marius_sclearuc,The Doors,Riders on the Storm,401700,434720.0,7.245333333333333
1948,andreea_covalevschi,The Doors,Riders on the Storm,434720,434720.0,7.245333333333333
1950,andreea_covalevschi,Aphex Twin,Ptolemy,434306,434307.0,7.23845
1951,andreea_covalevschi,TOOL,The Patient,433920,433920.0,7.232
1956,nicolae_gherman,TOOL,The Patient,433920,433920.0,7.232
1964,irina_tiora,Rhythm Masters,I Feel Love - Avicii's Forgotten Remix,433824,433824.0,7.2304
1966,andreea_covalevschi,TOOL,Bottom,433813,433813.0,7.230216666666666
1978,arina_coroliuc,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467: II. Andante",438000,433667.0,7.227783333333333
1980,vasile_papaluta,Fearless Motivation,Revival Motivational Speech (Extended Version),433647,433648.0,7.2274666666666665
1997,andreea_covalevschi,The Velvet Underground,Heroin,433573,433573.0,7.226216666666667
2007,marius_sclearuc,L'Effondras,Anhedonia,433466,433466.0,7.224433333333334
2010,andreea_covalevschi,Metallica,The Four Horsemen - Remastered,432546,432547.0,7.209116666666667
2027,nicolae_gherman,Adriatique,Space Knights,432543,432543.0,7.20905
2034,andreea_covalevschi,Death Angel,Thrashers,431946,431947.0,7.199116666666667
2038,nicolae_gherman,Wardruna,Helvegen,431866,431867.0,7.197783333333334
2040,nicolae_gherman,Oliver Koletzki,Arrow and Bow - Marek Hemmann Remix,425832,431375.0,7.189583333333333
2070,nicolae_dubenco,Hi-Rez,Overdrive,431304,431304.0,7.1884
2073,alex_clefos,Iron Maiden,Hallowed Be Thy Name - 2015 Remaster,431093,431093.0,7.1848833333333335
2078,andreea_covalevschi,Iron Maiden,Hallowed Be Thy Name - 2015 Remaster,431093,431093.0,7.1848833333333335
2081,vasile_papaluta,Iron Maiden,Hallowed Be Thy Name - 2015 Remaster,431093,431093.0,7.1848833333333335
2102,elena_timbur,Johann Sebastian Bach,"Bach, JS: Piano Concerto No. 1 in D Minor, BWV 1052: II. Adagio",430893,430893.0,7.18155
2103,marius_sclearuc,MONO,Heaven in a Wild Flower,430440,430440.0,7.174
2107,nicolae_gherman,Kings of Leon,Knocked Up,430346,430347.0,7.17245
2110,marius_sclearuc,Am Fost La Munte Și Mi-a Plăcut,"Pantelimon? Nu, Ca Ma Retrag",430001,430002.0,7.1667
2117,nicolae_gherman,Кипелов,Я Свободен,429866,429867.0,7.16445
2118,nicolae_gherman,Ludovico Einaudi,I Giorni,411080,429560.0,7.1593333333333335
2119,vlada_pulbere,Daft Punk,Around the World,429533,429533.0,7.158883333333334
2120,nicolae_gherman,Daft Punk,Around the World,429533,429533.0,7.158883333333334
2134,irina_tiora,Avicii,Jailbait - Original Mix,429379,429380.0,7.156333333333333
2135,andreea_covalevschi,Wolfgang Amadeus Mozart,"Piano Sonata No.13 in B-Flat Major, K. 333: I. Allegro",425520,429000.0,7.15
2153,marius_sclearuc,I/O,Rte. 89,428890,428967.0,7.14945
2154,andreea_covalevschi,Anthrax,Keep It In The Family,397233,428947.0,7.149116666666667
2176,andreea_covalevschi,Type O Negative,Love You to Death,428800,428800.0,7.1466666666666665
2195,vasile_papaluta,Fearless Motivation,Work on Yourself (Motivational Speech),403263,428727.0,7.14545
2198,marius_purici,Frédéric Chopin,Heroic Polonaise,414982,428309.0,7.138483333333333
2199,nicolae_gherman,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",442600,428067.0,7.13445
2201,nicolae_gherman,Ludwig van Beethoven,"Piano Sonata No. 14, Op. 27 No. 2, ""Moonlight"": I. Adagio sostenuto",442573,428067.0,7.13445
2203,andreea_covalevschi,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",442600,428067.0,7.13445
2214,andreea_covalevschi,Betoven Collection,Pathetique (1st Movement),427990,427990.0,7.133166666666667
2216,nicolae_gherman,Korn,"Another Brick in the Wall, Pt. 1, 2, 3 - Pink Floyd Cover",427986,427973.0,7.132883333333333
2217,andreea_covalevschi,Subcarpaţi,Lunea Tahina,427500,427500.0,7.125
2218,andreea_covalevschi,Betoven Collection,Moonlight Sonata (3rd Movement),427247,427247.0,7.120783333333334
2219,nicolae_gherman,Betoven Collection,Moonlight Sonata (3rd Movement),427247,427247.0,7.120783333333334
2270,nicolae_gherman,Outkast,SpottieOttieDopaliscious,426853,426853.0,7.114216666666667
2275,marius_sclearuc,Syberia,Nothing Inside,432760,426800.0,7.113333333333333
2276,andreea_covalevschi,TOOL,Vicarious,426680,426680.0,7.1113333333333335
2295,nicolae_gherman,Air,La femme d'argent,426614,426614.0,7.110233333333333
2298,vasile_papaluta,Synthetic System,Live Wire - Remix,425915,425915.0,7.098583333333333
2305,andreea_covalevschi,The Beatles,Hey Jude - Remastered 2015,425653,425653.0,7.094216666666667
2306,nicolae_gherman,The Beatles,Hey Jude - Remastered 2015,425653,425653.0,7.094216666666667
2307,nicolae_gherman,Wardruna,Fylgjutal,425466,425467.0,7.091116666666666
2308,marius_sclearuc,Deep Purple,Knocking At Your Back Door,425200,425200.0,7.086666666666667
2309,andreea_covalevschi,Mad Season,November Hotel,425066,425067.0,7.08445
2310,nicolae_gherman,Suede,The Chemistry Between Us,424346,424347.0,7.07245
2311,andreea_covalevschi,DOWN,Bury Me in Smoke,384040,424000.0,7.066666666666666
2313,nicolae_gherman,Dave,In The Fire,423909,423909.0,7.06515
2317,andreea_covalevschi,Jaco Pastorius,Reza,423784,423785.0,7.063083333333333
2321,nicolae_gherman,Ryuichi Sakamoto,Bibo no Aozora - Instrumental,423560,423560.0,7.059333333333333
2323,marius_sclearuc,Seeress,The Dream Passes,423493,423493.0,7.058216666666667
2324,vasile_papaluta,Pantera,Cemetery Gates,422933,422933.0,7.048883333333333
2325,andreea_covalevschi,Pantera,Cemetery Gates,422933,422933.0,7.048883333333333
2333,nicolae_gherman,Pantera,Cemetery Gates,422933,422933.0,7.048883333333333
2347,andreea_covalevschi,Betoven Collection,"Piano Sonata No. 17 ""Tempest""",422676,422677.0,7.044616666666666
2366,vasile_papaluta,B.U.G. Mafia,Bag Pula-N Lume Si V-O Fac Cadou,422666,422667.0,7.04445
2384,andreea_covalevschi,Kyuss,Space Cadet,422533,422464.0,7.041066666666667
2385,marius_sclearuc,The Stone Roses,Beautiful Thing,461684,422173.0,7.036216666666666
2390,marius_sclearuc,Tides From Nebula,From Voodoo to Zen,430219,422000.0,7.033333333333333
2391,nicolae_gherman,1914,Passchenhell,421889,421889.0,7.031483333333333
2392,marius_sclearuc,Moons Eat Stars,Thus You Shall Go to the Stars,421863,421864.0,7.031066666666667
2393,nicolae_gherman,Kaspar,Injection - Original Mix,421846,421846.0,7.030766666666667
2394,marius_sclearuc,荒山茉莉 Molly in Mountain,水沒之都 A Drowning City,421708,421708.0,7.028466666666667
2395,andreea_covalevschi,Pantera,Hard Lines Sunken Cheeks,421466,421467.0,7.02445
2398,nicolae_gherman,Animals As Leaders,The Brain Dance,420746,420747.0,7.01245
2401,marius_sclearuc,Sonic Black Holes,Tsar,422045,420616.0,7.010266666666666
2402,marius_sclearuc,Code I,Mágoa in Red,420549,420550.0,7.009166666666666
2403,andreea_covalevschi,Pantera,Floods,419893,419893.0,6.998216666666667
2437,marius_sclearuc,The Temptations,Papa Was A Rollin' Stone - Single Version,419640,419640.0,6.994
2439,andreea_covalevschi,Agalloch,Celestial Effigy,419160,419160.0,6.986
2440,andreea_covalevschi,Eugen Doga,Maria Mirabela (feat. Orchestra and Chorus of the Radio Bucharest),419005,419005.0,6.983416666666667
2446,nicolae_gherman,The Doors,Light My Fire - New Stereo Mix,418386,418387.0,6.973116666666667
2450,marius_sclearuc,Caves of Steel,The Choir Invisible,418226,418227.0,6.97045
2451,vladimir_stojoc,Stan Getz,A Nightingale Sang In Berkeley Square,418000,418000.0,6.966666666666667
2452,andreea_covalevschi,Pantera,This Love - Live,410781,417933.0,6.96555
2453,nicolae_gherman,Metallica,Fade To Black - Remastered,397844,417227.0,6.953783333333333
2455,andreea_covalevschi,Metallica,Fade To Black - Remastered,417226,417227.0,6.953783333333333
2462,nicolae_gherman,Ross from Friends,Talk to Me You'll Understand,417099,417100.0,6.951666666666667
2469,andreea_covalevschi,Bucovina,Soim In Vazduh,417025,417026.0,6.950433333333334
2471,arina_coroliuc,Anja Schneider,Free Fall,388574,416931.0,6.94885
2472,andreea_covalevschi,Nina Simone,Wild Is The Wind,416693,416693.0,6.944883333333333
2474,andreea_covalevschi,Death,Scavenger of Human Sorrow,416680,416680.0,6.9446666666666665
2489,andreea_covalevschi,Kreator,The Pestilence,416306,416307.0,6.93845
2491,nicolae_gherman,Yoko Duo,Close These Curtains - Stimming Remix,416173,416173.0,6.936216666666667
2526,marius_sclearuc,Lynyrd Skynyrd,I Need You,415600,415600.0,6.926666666666667
2527,nicolae_dubenco,Lynyrd Skynyrd,I Need You,415600,415600.0,6.926666666666667
2528,andreea_covalevschi,Brant Bjork,Automatic Fantastic,415466,415467.0,6.92445
2529,andreea_covalevschi,Meshuggah,Break Those Bones Whose Sinews Gave It Motion,415306,415307.0,6.921783333333333
2530,nicolae_gherman,Muse,Unnatural Selection,414960,414960.0,6.916
2535,marius_sclearuc,Atoma,Then Came the Wave,414746,414747.0,6.91245
2536,andreea_covalevschi,Metallica,Seek & Destroy - Remastered,414720,414720.0,6.912
2537,nicolae_gherman,Metallica,Seek & Destroy - Remastered,414720,414720.0,6.912
2557,nicolae_gherman,deadmau5,luxuria (ov) - Tinlicker Remix,414384,414385.0,6.906416666666667
2558,andreea_covalevschi,Gojira,Where dragons dwell,405223,414107.0,6.901783333333333
2562,irina_tiora,Daughter,Shallows,413760,413760.0,6.896
2563,marius_sclearuc,甜梅號,螢火蟲小夜曲,413693,413693.0,6.8948833333333335
2564,irina_tiora,Greta Van Fleet,Age of Machine,553246,413524.0,6.892066666666667
2565,andreea_covalevschi,Deftones,Rosemary,413346,413347.0,6.889116666666666
2567,nicolae_gherman,Tchami,Adieu,413333,413333.0,6.888883333333333
2573,marius_sclearuc,Slowdive,Slomo,413171,413172.0,6.8862
2581,andreea_covalevschi,Slipknot,Gehenna,413026,413027.0,6.883783333333334
2582,irina_tiora,Middlemist Red,Bloodshot Eyes,389470,413000.0,6.883333333333334
2583,marius_sclearuc,ДДТ,Фома,412680,412680.0,6.878
2586,nicolae_gherman,Grateful Dead,Althea - 2013 Remaster,412595,412596.0,6.8766
2589,nicolae_gherman,COMPUTER DATA,Schlafen,412500,412500.0,6.875
2599,andreea_covalevschi,Black Flag,Scream,412306,412307.0,6.871783333333333
2601,nicolae_gherman,Nick Cave & The Bad Seeds,O Children,411386,411387.0,6.85645
2602,andreea_covalevschi,Nick Cave & The Bad Seeds,O Children,411386,411387.0,6.85645
2613,andreea_covalevschi,Meshuggah,Violent Sleep of Reason,411253,411253.0,6.854216666666667
2614,irina_tiora,Sonya Belousova,The Curse of the Black Sun,410954,410955.0,6.84925
